EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome,State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalanceRating,SelfRating,ManagerRating
DEBE-1622,Bartolemo,Balma,Male,28,"Frequent Traveller",Technology,22,CA,White,Doctorate,"Computer Science","Machine Learning Engineer",Single,205433,0,No,2012-04-02,Yes,4,1,2,1,2019-05-29,"Satisfied ","Very Satisfied","Very Satisfied",1,1,"Needs Improvement",5,4
DEBE-1622,Bartolemo,Balma,Male,28,"Frequent Traveller",Technology,22,CA,White,Doctorate,"Computer Science","Machine Learning Engineer",Single,205433,0,No,2012-04-02,Yes,4,1,2,1,2018-05-29,"Satisfied ",Dissatisfied,Dissatisfied,2,1,"Above and Beyond",3,2
DEBE-1622,Bartolemo,Balma,Male,28,"Frequent Traveller",Technology,22,CA,White,Doctorate,"Computer Science","Machine Learning Engineer",Single,205433,0,No,2012-04-02,Yes,4,1,2,1,2017-05-29,"Very Satisfied","Satisfied ","Very Satisfied",2,0,"Exceeds Expectation ",4,4
DEBE-1622,Bartolemo,Balma,Male,28,"Frequent Traveller",Technology,22,CA,White,Doctorate,"Computer Science","Machine Learning Engineer",Single,205433,0,No,2012-04-02,Yes,4,1,2,1,2013-05-30,"Very Satisfied",Dissatisfied,"Satisfied ",3,1,"Needs Improvement",3,3
DEBE-1622,Bartolemo,Balma,Male,28,"Frequent Traveller",Technology,22,CA,White,Doctorate,"Computer Science","Machine Learning Engineer",Single,205433,0,No,2012-04-02,Yes,4,1,2,1,2016-05-29,Neutral,Dissatisfied,Neutral,1,0,"Exceeds Expectation ",5,4
A366-C17A,Jodie,"Le Breton De La Vieuville",Male,42,"Some Travel",Technology,34,NY,White,"Masters ","Business Studies","Machine Learning Engineer",Divorced,126463,1,No,2012-04-04,No,10,0,1,8,2020-02-29,"Satisfied ","Very Satisfied",Dissatisfied,3,3,"Meets Expectation",5,4
A366-C17A,Jodie,"Le Breton De La Vieuville",Male,42,"Some Travel",Technology,34,NY,White,"Masters ","Business Studies","Machine Learning Engineer",Divorced,126463,1,No,2012-04-04,No,10,0,1,8,2019-03-01,"Very Satisfied",Neutral,Neutral,2,3,"Exceeds Expectation ",5,4
A366-C17A,Jodie,"Le Breton De La Vieuville",Male,42,"Some Travel",Technology,34,NY,White,"Masters ","Business Studies","Machine Learning Engineer",Divorced,126463,1,No,2012-04-04,No,10,0,1,8,2018-03-01,Neutral,Neutral,Dissatisfied,1,2,"Needs Improvement",3,3
A366-C17A,Jodie,"Le Breton De La Vieuville",Male,42,"Some Travel",Technology,34,NY,White,"Masters ","Business Studies","Machine Learning Engineer",Divorced,126463,1,No,2012-04-04,No,10,0,1,8,2017-03-01,"Very Satisfied",Dissatisfied,"Satisfied ",2,2,"Exceeds Expectation ",3,2
2962-039F,Darice,Excell,Female,47,"Some Travel",Technology,5,NY,"Mixed or multiple ethnic groups",Doctorate,"Information Systems","Data Scientist",Single,133616,0,Yes,2012-04-06,No,10,9,9,0,2020-08-20,"Very Satisfied",Dissatisfied,"Very Satisfied",3,2,"Needs Improvement",4,4
2962-039F,Darice,Excell,Female,47,"Some Travel",Technology,5,NY,"Mixed or multiple ethnic groups",Doctorate,"Information Systems","Data Scientist",Single,133616,0,Yes,2012-04-06,No,10,9,9,0,2019-08-21,Neutral,"Satisfied ","Satisfied ",3,2,"Exceeds Expectation ",5,4
2962-039F,Darice,Excell,Female,47,"Some Travel",Technology,5,NY,"Mixed or multiple ethnic groups",Doctorate,"Information Systems","Data Scientist",Single,133616,0,Yes,2012-04-06,No,10,9,9,0,2018-08-21,"Very Satisfied","Satisfied ",Neutral,2,1,"Meets Expectation",5,5
2962-039F,Darice,Excell,Female,47,"Some Travel",Technology,5,NY,"Mixed or multiple ethnic groups",Doctorate,"Information Systems","Data Scientist",Single,133616,0,Yes,2012-04-06,No,10,9,9,0,2017-08-21,"Satisfied ","Very Satisfied","Very Satisfied",1,1,"Exceeds Expectation ",3,2
2962-039F,Darice,Excell,Female,47,"Some Travel",Technology,5,NY,"Mixed or multiple ethnic groups",Doctorate,"Information Systems","Data Scientist",Single,133616,0,Yes,2012-04-06,No,10,9,9,0,2016-08-21,Neutral,Dissatisfied,Dissatisfied,1,0,"Needs Improvement",4,4
21CB-EF3E,Eleanora,Thornbarrow,Female,36,"Some Travel",Technology,4,CA,White,"Bachelors ","Information Systems","Senior Software Engineer",Single,208338,0,No,2012-04-07,No,10,10,10,1,2019-10-22,"Very Satisfied","Very Satisfied",Dissatisfied,2,0,"Needs Improvement",4,3
21CB-EF3E,Eleanora,Thornbarrow,Female,36,"Some Travel",Technology,4,CA,White,"Bachelors ","Information Systems","Senior Software Engineer",Single,208338,0,No,2012-04-07,No,10,10,10,1,2018-10-22,Neutral,"Satisfied ","Very Satisfied",2,0,"Meets Expectation",4,3
21CB-EF3E,Eleanora,Thornbarrow,Female,36,"Some Travel",Technology,4,CA,White,"Bachelors ","Information Systems","Senior Software Engineer",Single,208338,0,No,2012-04-07,No,10,10,10,1,2017-10-22,Neutral,"Satisfied ",Neutral,1,0,"Needs Improvement",5,4
21CB-EF3E,Eleanora,Thornbarrow,Female,36,"Some Travel",Technology,4,CA,White,"Bachelors ","Information Systems","Senior Software Engineer",Single,208338,0,No,2012-04-07,No,10,10,10,1,2016-10-22,"Very Satisfied","Satisfied ",Neutral,2,2,"Above and Beyond",3,2
9727-BC84,Murdock,Spaduzza,Male,31,"Some Travel",Sales,15,CA,White,"Bachelors ",Marketing,"Sales Executive",Married,187930,3,No,2012-04-07,Yes,3,2,2,0,2020-03-17,"Very Satisfied","Satisfied ","Satisfied ",1,0,"Meets Expectation",4,4
9727-BC84,Murdock,Spaduzza,Male,31,"Some Travel",Sales,15,CA,White,"Bachelors ",Marketing,"Sales Executive",Married,187930,3,No,2012-04-07,Yes,3,2,2,0,2019-03-18,Neutral,"Very Satisfied",Dissatisfied,1,0,"Above and Beyond",5,4
9727-BC84,Murdock,Spaduzza,Male,31,"Some Travel",Sales,15,CA,White,"Bachelors ",Marketing,"Sales Executive",Married,187930,3,No,2012-04-07,Yes,3,2,2,0,2014-03-19,"Satisfied ","Satisfied ","Satisfied ",1,1,"Above and Beyond",4,3
9727-BC84,Murdock,Spaduzza,Male,31,"Some Travel",Sales,15,CA,White,"Bachelors ",Marketing,"Sales Executive",Married,187930,3,No,2012-04-07,Yes,3,2,2,0,2018-03-18,"Satisfied ",Neutral,"Satisfied ",2,1,"Exceeds Expectation ",3,3
9727-BC84,Murdock,Spaduzza,Male,31,"Some Travel",Sales,15,CA,White,"Bachelors ",Marketing,"Sales Executive",Married,187930,3,No,2012-04-07,Yes,3,2,2,0,2017-03-18,"Satisfied ",Dissatisfied,"Very Dissatisfied",1,1,"Meets Expectation",5,4
9727-BC84,Murdock,Spaduzza,Male,31,"Some Travel",Sales,15,CA,White,"Bachelors ",Marketing,"Sales Executive",Married,187930,3,No,2012-04-07,Yes,3,2,2,0,2016-03-18,"Satisfied ",Neutral,Neutral,2,2,"Needs Improvement",4,3
68FB-06A7,Elle,Balcombe,Female,43,"Frequent Traveller",Sales,1,NY,"Mixed or multiple ethnic groups","Bachelors ",Marketing,"Sales Executive",Single,180996,0,No,2012-04-10,No,10,8,10,9,2020-03-12,Neutral,"Very Satisfied",Neutral,1,0,"Exceeds Expectation ",5,5
68FB-06A7,Elle,Balcombe,Female,43,"Frequent Traveller",Sales,1,NY,"Mixed or multiple ethnic groups","Bachelors ",Marketing,"Sales Executive",Single,180996,0,No,2012-04-10,No,10,8,10,9,2019-03-13,"Satisfied ",Dissatisfied,"Satisfied ",3,0,"Meets Expectation",4,4
68FB-06A7,Elle,Balcombe,Female,43,"Frequent Traveller",Sales,1,NY,"Mixed or multiple ethnic groups","Bachelors ",Marketing,"Sales Executive",Single,180996,0,No,2012-04-10,No,10,8,10,9,2018-03-13,"Very Satisfied","Satisfied ","Satisfied ",3,2,"Meets Expectation",5,5
68FB-06A7,Elle,Balcombe,Female,43,"Frequent Traveller",Sales,1,NY,"Mixed or multiple ethnic groups","Bachelors ",Marketing,"Sales Executive",Single,180996,0,No,2012-04-10,No,10,8,10,9,2017-03-13,Dissatisfied,"Satisfied ","Satisfied ",2,0,"Exceeds Expectation ",5,5
74F2-5C55,Skipper,Sambles,Male,47,"Some Travel",Technology,40,NY,White,"High School ","Computer Science","Data Scientist",Single,108798,0,No,2012-04-12,No,10,0,4,7,2019-12-30,"Very Satisfied","Very Satisfied","Satisfied ",1,0,"Above and Beyond",3,3
74F2-5C55,Skipper,Sambles,Male,47,"Some Travel",Technology,40,NY,White,"High School ","Computer Science","Data Scientist",Single,108798,0,No,2012-04-12,No,10,0,4,7,2018-12-30,Neutral,"Very Satisfied",Dissatisfied,1,2,"Above and Beyond",5,5
74F2-5C55,Skipper,Sambles,Male,47,"Some Travel",Technology,40,NY,White,"High School ","Computer Science","Data Scientist",Single,108798,0,No,2012-04-12,No,10,0,4,7,2017-12-30,Neutral,Dissatisfied,"Satisfied ",2,0,"Above and Beyond",4,4
74F2-5C55,Skipper,Sambles,Male,47,"Some Travel",Technology,40,NY,White,"High School ","Computer Science","Data Scientist",Single,108798,0,No,2012-04-12,No,10,0,4,7,2016-12-30,"Satisfied ","Very Dissatisfied",Dissatisfied,1,0,"Meets Expectation",4,4
085C-7FC2,Emmerich,Wallicker,Male,47,"No Travel ",Sales,17,NY,White,"Masters ",Other,"Sales Executive",Married,176158,0,No,2012-04-13,No,10,9,10,2,2019-11-20,Neutral,"Very Satisfied",Dissatisfied,1,2,"Needs Improvement",3,2
085C-7FC2,Emmerich,Wallicker,Male,47,"No Travel ",Sales,17,NY,White,"Masters ",Other,"Sales Executive",Married,176158,0,No,2012-04-13,No,10,9,10,2,2018-11-20,"Very Satisfied","Very Satisfied","Very Satisfied",1,2,"Above and Beyond",5,5
085C-7FC2,Emmerich,Wallicker,Male,47,"No Travel ",Sales,17,NY,White,"Masters ",Other,"Sales Executive",Married,176158,0,No,2012-04-13,No,10,9,10,2,2017-11-20,"Very Satisfied",Neutral,"Satisfied ",1,0,"Exceeds Expectation ",5,4
085C-7FC2,Emmerich,Wallicker,Male,47,"No Travel ",Sales,17,NY,White,"Masters ",Other,"Sales Executive",Married,176158,0,No,2012-04-13,No,10,9,10,2,2016-11-20,"Satisfied ","Very Satisfied",Dissatisfied,2,3,"Exceeds Expectation ",3,2
AB5F-244C,Horst,Mynett,Male,36,"Some Travel",Technology,7,CA,"Black or African American","Masters ","Computer Science","Data Scientist",Divorced,73643,1,No,2012-04-14,No,10,0,7,9,2020-06-15,"Very Satisfied","Very Satisfied",Dissatisfied,3,1,"Exceeds Expectation ",3,3
AB5F-244C,Horst,Mynett,Male,36,"Some Travel",Technology,7,CA,"Black or African American","Masters ","Computer Science","Data Scientist",Divorced,73643,1,No,2012-04-14,No,10,0,7,9,2019-06-16,"Satisfied ",Neutral,"Very Satisfied",3,1,"Meets Expectation",3,2
AB5F-244C,Horst,Mynett,Male,36,"Some Travel",Technology,7,CA,"Black or African American","Masters ","Computer Science","Data Scientist",Divorced,73643,1,No,2012-04-14,No,10,0,7,9,2018-06-16,"Satisfied ","Very Satisfied","Very Satisfied",3,0,"Needs Improvement",3,3
AB5F-244C,Horst,Mynett,Male,36,"Some Travel",Technology,7,CA,"Black or African American","Masters ","Computer Science","Data Scientist",Divorced,73643,1,No,2012-04-14,No,10,0,7,9,2017-06-16,Neutral,"Satisfied ",Dissatisfied,3,1,"Exceeds Expectation ",3,3
AB5F-244C,Horst,Mynett,Male,36,"Some Travel",Technology,7,CA,"Black or African American","Masters ","Computer Science","Data Scientist",Divorced,73643,1,No,2012-04-14,No,10,0,7,9,2016-06-16,"Satisfied ","Satisfied ",Neutral,1,2,"Above and Beyond",3,3
55D6-1423,Benyamin,Wasielewicz,Male,43,"No Travel ",Technology,15,CA,"Asian or Asian American","High School ",Other,"Machine Learning Engineer",Divorced,76826,1,No,2012-04-14,No,10,9,9,7,2020-08-03,"Very Satisfied","Satisfied ",Neutral,3,1,"Needs Improvement",3,2
55D6-1423,Benyamin,Wasielewicz,Male,43,"No Travel ",Technology,15,CA,"Asian or Asian American","High School ",Other,"Machine Learning Engineer",Divorced,76826,1,No,2012-04-14,No,10,9,9,7,2019-08-04,"Very Satisfied","Very Satisfied",Dissatisfied,3,0,"Needs Improvement",4,3
55D6-1423,Benyamin,Wasielewicz,Male,43,"No Travel ",Technology,15,CA,"Asian or Asian American","High School ",Other,"Machine Learning Engineer",Divorced,76826,1,No,2012-04-14,No,10,9,9,7,2018-08-04,"Very Satisfied",Neutral,Dissatisfied,1,0,"Meets Expectation",5,5
55D6-1423,Benyamin,Wasielewicz,Male,43,"No Travel ",Technology,15,CA,"Asian or Asian American","High School ",Other,"Machine Learning Engineer",Divorced,76826,1,No,2012-04-14,No,10,9,9,7,2017-08-04,Neutral,"Very Satisfied","Very Satisfied",3,3,"Meets Expectation",4,4
55D6-1423,Benyamin,Wasielewicz,Male,43,"No Travel ",Technology,15,CA,"Asian or Asian American","High School ",Other,"Machine Learning Engineer",Divorced,76826,1,No,2012-04-14,No,10,9,9,7,2016-08-04,"Satisfied ",Neutral,Neutral,3,0,"Exceeds Expectation ",3,3
58C8-63FA,Pierce,Birkby,Male,38,"Some Travel",Technology,40,CA,White,"Masters ","Computer Science","Senior Software Engineer",Divorced,126505,1,No,2012-04-15,No,10,1,5,8,2019-12-09,"Very Satisfied","Very Satisfied","Very Satisfied",3,0,"Meets Expectation",5,4
58C8-63FA,Pierce,Birkby,Male,38,"Some Travel",Technology,40,CA,White,"Masters ","Computer Science","Senior Software Engineer",Divorced,126505,1,No,2012-04-15,No,10,1,5,8,2018-12-09,"Satisfied ","Satisfied ",Neutral,1,1,"Exceeds Expectation ",4,3
58C8-63FA,Pierce,Birkby,Male,38,"Some Travel",Technology,40,CA,White,"Masters ","Computer Science","Senior Software Engineer",Divorced,126505,1,No,2012-04-15,No,10,1,5,8,2017-12-09,"Very Satisfied","Satisfied ",Neutral,2,1,"Exceeds Expectation ",3,2
58C8-63FA,Pierce,Birkby,Male,38,"Some Travel",Technology,40,CA,White,"Masters ","Computer Science","Senior Software Engineer",Divorced,126505,1,No,2012-04-15,No,10,1,5,8,2016-12-09,"Satisfied ",Dissatisfied,Neutral,2,1,"Needs Improvement",5,5
87D2-8B67,Joana,McDougal,Female,45,"Some Travel",Technology,34,NY,White,"High School ","Information Systems","Machine Learning Engineer",Divorced,152278,1,Yes,2012-04-18,No,10,8,8,2,2019-10-01,"Very Satisfied",Neutral,"Satisfied ",2,0,"Exceeds Expectation ",4,4
87D2-8B67,Joana,McDougal,Female,45,"Some Travel",Technology,34,NY,White,"High School ","Information Systems","Machine Learning Engineer",Divorced,152278,1,Yes,2012-04-18,No,10,8,8,2,2018-10-01,"Satisfied ",Neutral,"Satisfied ",3,2,"Meets Expectation",5,4
87D2-8B67,Joana,McDougal,Female,45,"Some Travel",Technology,34,NY,White,"High School ","Information Systems","Machine Learning Engineer",Divorced,152278,1,Yes,2012-04-18,No,10,8,8,2,2017-10-01,"Very Satisfied",Dissatisfied,"Satisfied ",2,3,"Needs Improvement",5,5
87D2-8B67,Joana,McDougal,Female,45,"Some Travel",Technology,34,NY,White,"High School ","Information Systems","Machine Learning Engineer",Divorced,152278,1,Yes,2012-04-18,No,10,8,8,2,2016-10-01,"Satisfied ","Very Satisfied",Dissatisfied,1,3,"Meets Expectation",3,3
9FE1-0345,Eldridge,Artois,Male,28,"Some Travel",Technology,6,CA,White,"No Formal Qualifications","Information Systems","Data Scientist",Single,87175,0,No,2012-04-21,No,10,6,10,7,2019-12-01,"Satisfied ","Very Satisfied","Very Satisfied",3,0,"Above and Beyond",4,3
9FE1-0345,Eldridge,Artois,Male,28,"Some Travel",Technology,6,CA,White,"No Formal Qualifications","Information Systems","Data Scientist",Single,87175,0,No,2012-04-21,No,10,6,10,7,2018-12-01,"Very Satisfied",Neutral,Neutral,2,0,"Needs Improvement",5,5
9FE1-0345,Eldridge,Artois,Male,28,"Some Travel",Technology,6,CA,White,"No Formal Qualifications","Information Systems","Data Scientist",Single,87175,0,No,2012-04-21,No,10,6,10,7,2017-12-01,"Very Satisfied",Neutral,"Satisfied ",3,2,"Meets Expectation",3,3
9FE1-0345,Eldridge,Artois,Male,28,"Some Travel",Technology,6,CA,White,"No Formal Qualifications","Information Systems","Data Scientist",Single,87175,0,No,2012-04-21,No,10,6,10,7,2016-12-01,"Satisfied ","Satisfied ",Neutral,1,0,"Meets Expectation",5,4
EBBD-37D4,Bonni,Coal,Non-Binary,35,"Some Travel",Sales,26,CA,"Black or African American","Masters ",Marketing,"Sales Executive",Single,98435,0,No,2012-04-23,No,10,7,9,9,2019-11-02,"Very Satisfied",Dissatisfied,Neutral,3,0,"Meets Expectation",5,5
EBBD-37D4,Bonni,Coal,Non-Binary,35,"Some Travel",Sales,26,CA,"Black or African American","Masters ",Marketing,"Sales Executive",Single,98435,0,No,2012-04-23,No,10,7,9,9,2018-11-02,"Very Satisfied","Very Satisfied",Neutral,1,1,"Exceeds Expectation ",3,3
EBBD-37D4,Bonni,Coal,Non-Binary,35,"Some Travel",Sales,26,CA,"Black or African American","Masters ",Marketing,"Sales Executive",Single,98435,0,No,2012-04-23,No,10,7,9,9,2017-11-02,"Very Satisfied","Satisfied ",Dissatisfied,2,0,"Meets Expectation",4,4
EBBD-37D4,Bonni,Coal,Non-Binary,35,"Some Travel",Sales,26,CA,"Black or African American","Masters ",Marketing,"Sales Executive",Single,98435,0,No,2012-04-23,No,10,7,9,9,2016-11-02,Neutral,Neutral,Neutral,1,2,"Above and Beyond",4,4
9F65-F612,Patrice,Wearing,Female,28,"Some Travel",Technology,33,CA,"Asian or Asian American","Bachelors ","Computer Science","Data Scientist",Single,54536,0,No,2012-04-23,Yes,3,3,3,2,2020-05-15,Neutral,Neutral,"Satisfied ",3,3,"Meets Expectation",5,4
9F65-F612,Patrice,Wearing,Female,28,"Some Travel",Technology,33,CA,"Asian or Asian American","Bachelors ","Computer Science","Data Scientist",Single,54536,0,No,2012-04-23,Yes,3,3,3,2,2014-05-17,"Very Satisfied",Neutral,"Satisfied ",3,0,"Meets Expectation",4,3
9F65-F612,Patrice,Wearing,Female,28,"Some Travel",Technology,33,CA,"Asian or Asian American","Bachelors ","Computer Science","Data Scientist",Single,54536,0,No,2012-04-23,Yes,3,3,3,2,2019-05-16,"Very Satisfied","Very Satisfied","Satisfied ",3,1,"Above and Beyond",5,4
9F65-F612,Patrice,Wearing,Female,28,"Some Travel",Technology,33,CA,"Asian or Asian American","Bachelors ","Computer Science","Data Scientist",Single,54536,0,No,2012-04-23,Yes,3,3,3,2,2018-05-16,"Very Satisfied","Very Satisfied","Satisfied ",1,1,"Needs Improvement",3,3
9F65-F612,Patrice,Wearing,Female,28,"Some Travel",Technology,33,CA,"Asian or Asian American","Bachelors ","Computer Science","Data Scientist",Single,54536,0,No,2012-04-23,Yes,3,3,3,2,2017-05-16,"Very Satisfied","Very Satisfied",Neutral,3,1,"Above and Beyond",3,3
9F65-F612,Patrice,Wearing,Female,28,"Some Travel",Technology,33,CA,"Asian or Asian American","Bachelors ","Computer Science","Data Scientist",Single,54536,0,No,2012-04-23,Yes,3,3,3,2,2013-05-17,"Very Satisfied","Very Satisfied",Neutral,2,1,"Meets Expectation",4,3
9F65-F612,Patrice,Wearing,Female,28,"Some Travel",Technology,33,CA,"Asian or Asian American","Bachelors ","Computer Science","Data Scientist",Single,54536,0,No,2012-04-23,Yes,3,3,3,2,2016-05-16,Neutral,Neutral,"Very Satisfied",3,0,"Above and Beyond",3,3
152E-8DB1,Beth,Kunz,Female,31,"Some Travel",Technology,14,NY,"Mixed or multiple ethnic groups","No Formal Qualifications",Other,"Software Engineer",Single,63482,0,No,2012-04-23,Yes,1,0,1,1,2020-04-10,"Very Satisfied",Dissatisfied,"Satisfied ",1,1,"Exceeds Expectation ",3,3
152E-8DB1,Beth,Kunz,Female,31,"Some Travel",Technology,14,NY,"Mixed or multiple ethnic groups","No Formal Qualifications",Other,"Software Engineer",Single,63482,0,No,2012-04-23,Yes,1,0,1,1,2019-04-11,"Very Satisfied",Neutral,"Satisfied ",2,1,"Meets Expectation",5,5
152E-8DB1,Beth,Kunz,Female,31,"Some Travel",Technology,14,NY,"Mixed or multiple ethnic groups","No Formal Qualifications",Other,"Software Engineer",Single,63482,0,No,2012-04-23,Yes,1,0,1,1,2014-04-12,"Satisfied ",Dissatisfied,"Satisfied ",2,2,"Meets Expectation",5,4
152E-8DB1,Beth,Kunz,Female,31,"Some Travel",Technology,14,NY,"Mixed or multiple ethnic groups","No Formal Qualifications",Other,"Software Engineer",Single,63482,0,No,2012-04-23,Yes,1,0,1,1,2018-04-11,"Satisfied ",Neutral,Neutral,3,3,"Needs Improvement",5,5
152E-8DB1,Beth,Kunz,Female,31,"Some Travel",Technology,14,NY,"Mixed or multiple ethnic groups","No Formal Qualifications",Other,"Software Engineer",Single,63482,0,No,2012-04-23,Yes,1,0,1,1,2017-04-11,"Very Satisfied",Dissatisfied,"Satisfied ",2,0,"Exceeds Expectation ",4,4
152E-8DB1,Beth,Kunz,Female,31,"Some Travel",Technology,14,NY,"Mixed or multiple ethnic groups","No Formal Qualifications",Other,"Software Engineer",Single,63482,0,No,2012-04-23,Yes,1,0,1,1,2016-04-11,"Very Satisfied",Neutral,Dissatisfied,1,1,"Exceeds Expectation ",3,3
152E-8DB1,Beth,Kunz,Female,31,"Some Travel",Technology,14,NY,"Mixed or multiple ethnic groups","No Formal Qualifications",Other,"Software Engineer",Single,63482,0,No,2012-04-23,Yes,1,0,1,1,2013-04-12,"Very Satisfied",Dissatisfied,"Very Satisfied",1,0,"Above and Beyond",5,4
3994-472A,Rolf,Cunah,Male,29,"Some Travel",Technology,33,CA,White,"Bachelors ","Computer Science","Software Engineer",Divorced,153909,1,No,2012-04-23,No,10,10,10,2,2019-11-26,Neutral,Neutral,"Very Satisfied",3,1,"Needs Improvement",5,5
3994-472A,Rolf,Cunah,Male,29,"Some Travel",Technology,33,CA,White,"Bachelors ","Computer Science","Software Engineer",Divorced,153909,1,No,2012-04-23,No,10,10,10,2,2018-11-26,"Very Satisfied","Satisfied ","Satisfied ",2,1,"Above and Beyond",5,4
3994-472A,Rolf,Cunah,Male,29,"Some Travel",Technology,33,CA,White,"Bachelors ","Computer Science","Software Engineer",Divorced,153909,1,No,2012-04-23,No,10,10,10,2,2017-11-26,"Satisfied ",Dissatisfied,Dissatisfied,2,1,"Meets Expectation",3,2
3994-472A,Rolf,Cunah,Male,29,"Some Travel",Technology,33,CA,White,"Bachelors ","Computer Science","Software Engineer",Divorced,153909,1,No,2012-04-23,No,10,10,10,2,2016-11-26,"Satisfied ","Satisfied ","Satisfied ",2,0,"Meets Expectation",3,2
02DA-7A72,Tadeas,Lackney,Male,29,"Frequent Traveller",Sales,42,CA,White,"Bachelors ","Technical Degree","Sales Representative",Married,78726,1,No,2012-04-25,Yes,6,0,1,1,2020-01-15,Neutral,Dissatisfied,Dissatisfied,3,1,"Exceeds Expectation ",3,2
02DA-7A72,Tadeas,Lackney,Male,29,"Frequent Traveller",Sales,42,CA,White,"Bachelors ","Technical Degree","Sales Representative",Married,78726,1,No,2012-04-25,Yes,6,0,1,1,2019-01-15,Neutral,Neutral,Dissatisfied,3,1,"Above and Beyond",3,2
02DA-7A72,Tadeas,Lackney,Male,29,"Frequent Traveller",Sales,42,CA,White,"Bachelors ","Technical Degree","Sales Representative",Married,78726,1,No,2012-04-25,Yes,6,0,1,1,2018-01-15,Neutral,Neutral,Neutral,3,2,"Needs Improvement",3,2
02DA-7A72,Tadeas,Lackney,Male,29,"Frequent Traveller",Sales,42,CA,White,"Bachelors ","Technical Degree","Sales Representative",Married,78726,1,No,2012-04-25,Yes,6,0,1,1,2014-01-16,"Satisfied ",Dissatisfied,Neutral,2,0,"Exceeds Expectation ",4,4
02DA-7A72,Tadeas,Lackney,Male,29,"Frequent Traveller",Sales,42,CA,White,"Bachelors ","Technical Degree","Sales Representative",Married,78726,1,No,2012-04-25,Yes,6,0,1,1,2013-01-16,"Very Satisfied","Very Satisfied","Very Satisfied",1,0,"Needs Improvement",4,4
02DA-7A72,Tadeas,Lackney,Male,29,"Frequent Traveller",Sales,42,CA,White,"Bachelors ","Technical Degree","Sales Representative",Married,78726,1,No,2012-04-25,Yes,6,0,1,1,2017-01-15,"Very Satisfied",Neutral,Neutral,3,0,"Meets Expectation",4,4
E1B4-9AA1,Ashli,Hales,Female,46,"Some Travel",Sales,36,CA,White,"Bachelors ","Marketing ","Sales Executive",Married,96188,1,Yes,2012-04-26,Yes,9,8,9,5,2020-03-21,Neutral,Dissatisfied,"Very Satisfied",3,1,"Above and Beyond",4,3
E1B4-9AA1,Ashli,Hales,Female,46,"Some Travel",Sales,36,CA,White,"Bachelors ","Marketing ","Sales Executive",Married,96188,1,Yes,2012-04-26,Yes,9,8,9,5,2019-03-22,"Very Satisfied",Neutral,"Very Satisfied",2,1,"Needs Improvement",4,4
E1B4-9AA1,Ashli,Hales,Female,46,"Some Travel",Sales,36,CA,White,"Bachelors ","Marketing ","Sales Executive",Married,96188,1,Yes,2012-04-26,Yes,9,8,9,5,2014-03-23,Neutral,Neutral,"Very Satisfied",1,3,"Exceeds Expectation ",5,4
E1B4-9AA1,Ashli,Hales,Female,46,"Some Travel",Sales,36,CA,White,"Bachelors ","Marketing ","Sales Executive",Married,96188,1,Yes,2012-04-26,Yes,9,8,9,5,2018-03-22,"Very Satisfied",Neutral,"Satisfied ",1,0,"Needs Improvement",5,4
E1B4-9AA1,Ashli,Hales,Female,46,"Some Travel",Sales,36,CA,White,"Bachelors ","Marketing ","Sales Executive",Married,96188,1,Yes,2012-04-26,Yes,9,8,9,5,2017-03-22,"Satisfied ","Very Satisfied",Neutral,3,1,"Needs Improvement",3,2
E1B4-9AA1,Ashli,Hales,Female,46,"Some Travel",Sales,36,CA,White,"Bachelors ","Marketing ","Sales Executive",Married,96188,1,Yes,2012-04-26,Yes,9,8,9,5,2016-03-22,"Very Satisfied","Satisfied ",Neutral,3,2,"Meets Expectation",4,3
8567-5B27,Shani,Deackes,Female,28,"Frequent Traveller",Sales,32,NY,"Black or African American","No Formal Qualifications","Technical Degree","Sales Representative",Single,53439,0,Yes,2012-04-27,Yes,3,0,0,1,2020-03-05,Neutral,"Satisfied ",Neutral,3,2,"Above and Beyond",5,4
8567-5B27,Shani,Deackes,Female,28,"Frequent Traveller",Sales,32,NY,"Black or African American","No Formal Qualifications","Technical Degree","Sales Representative",Single,53439,0,Yes,2012-04-27,Yes,3,0,0,1,2019-03-06,Neutral,"Very Satisfied","Satisfied ",1,0,"Meets Expectation",5,5
8567-5B27,Shani,Deackes,Female,28,"Frequent Traveller",Sales,32,NY,"Black or African American","No Formal Qualifications","Technical Degree","Sales Representative",Single,53439,0,Yes,2012-04-27,Yes,3,0,0,1,2014-03-07,"Satisfied ",Dissatisfied,Dissatisfied,2,1,"Exceeds Expectation ",3,2
8567-5B27,Shani,Deackes,Female,28,"Frequent Traveller",Sales,32,NY,"Black or African American","No Formal Qualifications","Technical Degree","Sales Representative",Single,53439,0,Yes,2012-04-27,Yes,3,0,0,1,2018-03-06,"Very Satisfied","Satisfied ",Dissatisfied,2,2,"Above and Beyond",3,2
